TIMESTAMP_SEND,SENDER_ADDRESS,DESTINATION_ADDRESS,FRAME_COUNT,TEMPERATURE,HUMIDITY,RAW_MESSAGE
1618933125.8291998,3,1,74,22.399999618530273,25.399999618530273,b'\x00\x00\x00`ff6@\x00\x00\x00`ff9@\x9c\x11ua\xbd\x1f\xd8A'
1618933148.3529758,3,1,75,22.899999618530273,26.399999618530273,b'\x00\x00\x00`f\xe66@\x00\x00\x00`ff:@(\x97\x16g\xbd\x1f\xd8A'
1618933170.868003,3,1,76,24.299999237060547,26.299999237060547,b'\x00\x00\x00\xc0\xccL8@\x00\x00\x00\xc0\xccL:@\\\x8d\xb7l\xbd\x1f\xd8A'
1618933193.381418,3,1,77,24.700000762939453,27.0,"b""\x00\x00\x00@3\xb38@\x00\x00\x00\x00\x00\x00;@'iXr\xbd\x1f\xd8A"""
1618933215.8836582,3,1,78,24.399999618530273,26.399999618530273,b'\x00\x00\x00`ff8@\x00\x00\x00`ff:@\xdb\x8d\xf8w\xbd\x1f\xd8A'
1618933238.383599,3,1,79,24.799999237060547,26.399999618530273,b'\x00\x00\x00\xc0\xcc\xcc8@\x00\x00\x00`ff:@\xe3\x8c\x98}\xbd\x1f\xd8A'
1618933260.8864458,3,1,80,24.899999618530273,25.899999618530273,b'\x00\x00\x00`f\xe68@\x00\x00\x00`f\xe69@\x87\xbb8\x83\xbd\x1f\xd8A'
1618933283.3852549,3,1,81,23.799999237060547,27.799999237060547,b'\x00\x00\x00\xc0\xcc\xcc7@\x00\x00\x00\xc0\xcc\xcc;@\x04\xa8\xd8\x88\xbd\x1f\xd8A'
1618933305.907371,3,1,82,22.5,24.799999237060547,b'\x00\x00\x00\x00\x00\x806@\x00\x00\x00\xc0\xcc\xcc8@^\x12z\x8e\xbd\x1f\xd8A'
1618933328.4178977,3,1,83,21.899999618530273,26.100000381469727,b'\x00\x00\x00`f\xe65@\x00\x00\x00\xa0\x99\x19:@\xd6\xbe\x1a\x94\xbd\x1f\xd8A'
1618933350.933343,3,1,84,21.5,26.5,b'\x00\x00\x00\x00\x00\x805@\x00\x00\x00\x00\x00\x80:@\xe4\xbb\xbb\x99\xbd\x1f\xd8A'
1618933373.453666,3,1,85,21.100000381469727,27.899999618530273,b'\x00\x00\x00\xa0\x99\x195@\x00\x00\x00`f\xe6;@\xdd\x08]\x9f\xbd\x1f\xd8A'
1618933395.9821832,3,1,86,20.899999618530273,28.799999237060547,b'\x00\x00\x00`f\xe64@\x00\x00\x00\xc0\xcc\xcc<@\x17\xdc\xfe\xa4\xbd\x1f\xd8A'
1618933418.4940155,3,1,87,21.0,29.0,b'\x00\x00\x00\x00\x00\x005@\x00\x00\x00\x00\x00\x00=@\xf3\x9d\x9f\xaa\xbd\x1f\xd8A'
1618933441.0325224,3,1,88,21.5,28.600000381469727,b'\x00\x00\x00\x00\x00\x805@\x00\x00\x00\xa0\x99\x99<@\xd9\x14B\xb0\xbd\x1f\xd8A'
1618933463.5544782,3,1,89,20.899999618530273,28.0,b'\x00\x00\x00`f\xe64@\x00\x00\x00\x00\x00\x00<@\x92|\xe3\xb5\xbd\x1f\xd8A'
1618933486.0806422,3,1,90,20.0,28.600000381469727,b'\x00\x00\x00\x00\x00\x004@\x00\x00\x00\xa0\x99\x99<@>)\x85\xbb\xbd\x1f\xd8A'
1618933508.609527,3,1,91,20.899999618530273,28.200000762939453,"b""\x00\x00\x00`f\xe64@\x00\x00\x00@33<@~\x02'\xc1\xbd\x1f\xd8A"""
1618933531.1337676,3,1,92,21.700000762939453,29.200000762939453,b'\x00\x00\x00@3\xb35@\x00\x00\x00@33=@\xa6\x8f\xc8\xc6\xbd\x1f\xd8A'
1618933553.655448,3,1,93,22.799999237060547,27.799999237060547,b'\x00\x00\x00\xc0\xcc\xcc6@\x00\x00\x00\xc0\xcc\xcc;@\xdc\xf2i\xcc\xbd\x1f\xd8A'
1618933576.1770399,3,1,94,21.600000381469727,28.5,b'\x00\x00\x00\xa0\x99\x995@\x00\x00\x00\x00\x00\x80<@\x9fT\x0b\xd2\xbd\x1f\xd8A'
1618933598.7028627,3,1,95,21.5,29.600000381469727,b'\x00\x00\x00\x00\x00\x805@\x00\x00\x00\xa0\x99\x99=@\xb4\xfb\xac\xd7\xbd\x1f\xd8A'
1618933621.2254264,3,1,96,21.5,29.899999618530273,b'\x00\x00\x00\x00\x00\x805@\x00\x00\x00`f\xe6=@cmN\xdd\xbd\x1f\xd8A'
1618933646.2793393,3,1,97,22.200000762939453,29.5,b'\x00\x00\x00@336@\x00\x00\x00\x00\x00\x80=@\xb2\xe0\x91\xe3\xbd\x1f\xd8A'
1618933668.7830963,3,1,98,22.200000762939453,28.899999618530273,b'\x00\x00\x00@336@\x00\x00\x00`f\xe6<@@\x1e2\xe9\xbd\x1f\xd8A'
